ts,event,payload_len,payload_hex
1788592859.718178,34680,12,EA 35 80 43 D7 18 92 42 76 68 4A 42
1788592859.728558,34680,12,53 3F 7D 43 F2 B5 91 42 C7 1D 40 42
1788592859.739049,34680,12,9D 1F 7B 43 E4 33 93 42 3D E8 47 42
1788592859.749398,34680,12,E7 18 7A 43 5B 5D 9B 42 30 C4 41 42
1788592859.760044,34680,12,18 31 7A 43 28 C5 9F 42 5F 88 48 42
1788592859.770448,34680,12,A4 67 7B 43 95 87 94 42 86 03 4D 42
1788592859.780833,34680,12,93 B5 7D 43 B0 AD 94 42 CF 40 60 42
1788592859.791240,34680,12,D2 86 80 43 26 F0 8F 42 A9 99 5E 42
1788592859.801949,34680,12,4F AE 82 43 33 E3 81 42 1F 48 63 42
1788592859.812381,34680,12,DE 44 85 43 8C F2 79 42 50 42 64 42
1788592859.822822,34680,12,9D 3B 88 43 10 0A 5C 42 49 64 71 42
1788592859.836626,34680,12,83 81 8B 43 5C D6 4D 42 4B B7 6B 42
1788592859.847025,34680,12,BE 03 8F 43 F5 22 33 42 6E C7 74 42
1788592859.857558,34680,12,22 AE 92 43 6F 79 22 42 26 72 77 42
1788592859.868066,34680,12,9C 6B 96 43 5C 54 0D 42 62 17 78 42
1788592859.878512,34680,12,AC 26 9A 43 C7 D4 EB 41 56 D4 78 42
1788592859.888994,34680,12,DE C9 9D 43 1D 36 CA 41 27 DB 84 42
1788592859.899590,34680,12,49 40 A1 43 7B 53 BB 41 20 11 83 42
1788592859.910020,34680,12,04 76 A4 43 9C C3 B8 41 A1 5D 84 42
1788592859.920529,34680,12,9C 58 A7 43 E2 58 A8 41 E9 EB 84 42
1788592859.931045,34680,12,7A D7 A9 43 7A 66 87 41 E0 FA 84 42
1788592859.941762,34680,12,45 E4 AB 43 FA 77 AF 41 ED C0 87 42
1788592859.952262,34680,12,33 73 AD 43 D1 CF CD 41 01 C0 89 42
1788592859.963038,34680,12,50 7B AE 43 A4 4E DE 41 E2 A2 8E 42
1788592859.974929,34680,12,AE F6 AE 43 02 8D 03 42 3E 56 8E 42
1788592859.985361,34680,12,85 E2 AE 43 E7 5D 17 42 52 9D 8B 42
1788592859.995816,34680,12,4B 3F AE 43 77 F2 3E 42 98 06 95 42
1788592860.006460,34680,12,AB 10 AD 43 89 21 5D 42 0B EF 91 42
1788592860.016907,34680,12,6E 5D AB 43 68 83 66 42 0B F1 97 42
1788592860.028617,34680,12,5E 2F A9 43 67 AC 72 42 C0 46 9B 42
1788592860.039145,34680,12,00 93 A6 43 2A E6 79 42 67 BD 9D 42
1788592860.050045,34680,12,59 97 A3 43 D6 3F 93 42 26 E3 98 42
1788592860.060533,34680,12,8F 4D A0 43 4E 33 8F 42 20 AB A3 42
1788592860.071049,34680,12,87 C8 9C 43 08 A6 9F 42 9E D2 98 42
1788592860.081840,34680,12,82 1C 99 43 32 AA 9B 42 CE 5A A7 42
1788592860.092348,34680,12,97 5E 95 43 AE AA A4 42 E7 4A A6 42
1788592860.102891,34680,12,4E A4 91 43 BC 14 9D 42 79 67 A6 42
1788592860.113645,34680,12,14 03 8E 43 FB D2 9F 42 D6 4F AA 42
1788592860.124247,34680,12,C4 8F 8A 43 FF 20 9E 42 E1 AC AA 42
1788592860.134840,34680,12,39 5E 87 43 DD 3E 8E 42 00 AE B3 42
1788592860.145351,34680,12,CC 80 84 43 DD CC 87 42 A7 08 AF 42
1788592860.155858,34680,12,F8 07 82 43 89 4D 72 42 43 FF B4 42
1788592860.166338,34680,12,F2 01 80 43 97 9D 4C 42 0E 4E B1 42
1788592860.176775,34680,12,B8 F4 7C 43 57 84 40 42 3F 0B BB 42
1788592860.187521,34680,12,04 F4 7A 43 D6 32 2B 42 DF CA BB 42
1788592860.198008,34680,12,4A 0D 7A 43 8B 2B 13 42 6C 7C C0 42
1788592860.208455,34680,12,BA 45 7A 43 DE 67 E8 41 03 FC BA 42
1788592860.218969,34680,12,0F 9C 7B 43 41 6F E3 41 2A 27 C4 42
1788592860.229402,34680,12,99 08 7E 43 74 4F C1 41 4A 9D C3 42
1788592860.239954,34680,12,B4 BE 80 43 1C 9E C3 41 DC B8 C3 42
1788592860.250452,34680,12,4F F3 82 43 7E DD AA 41 4B C7 C7 42
1788592860.261038,34680,12,6E 95 85 43 D8 1A B6 41 13 1D CA 42
1788592860.271686,34680,12,EF 95 88 43 A0 B9 B2 41 BC 99 CB 42
1788592860.282321,34680,12,90 E3 8B 43 39 10 DF 41 08 C5 CA 42
1788592860.292866,34680,12,51 6B 8F 43 9F CF C5 41 60 71 CC 42
1788592860.303282,34680,12,EA 18 93 43 17 0D F9 41 08 D7 CB 42
1788592860.313760,34680,12,31 D7 96 43 7D 9F 10 42 4C 7C D4 42
1788592860.324309,34680,12,A4 90 9A 43 89 1B 27 42 3F BA CC 42
1788592860.334770,34680,12,D7 2F 9E 43 60 B6 49 42 60 99 D3 42
1788592860.345165,34680,12,F9 9F A1 43 90 3D 4D 42 3A 69 D7 42
1788592860.357158,34680,12,46 CD A4 43 FB F2 6F 42 86 6B D7 42
1788592860.367587,34680,12,79 A5 A7 43 C6 45 71 42 40 B1 DB 42
1788592860.378099,34680,12,39 18 AA 43 37 24 8A 42 17 4B DD 42
1788592860.388482,34680,12,71 17 AC 43 95 B8 91 42 B1 CA E1 42
1788592860.398816,34680,12,A7 97 AD 43 96 AA 91 42 91 B2 E2 42
1788592860.409168,34680,12,3A 90 AE 43 97 71 98 42 E6 96 DE 42
1788592860.419619,34680,12,94 FB AE 43 98 F2 A0 42 9B 2B E2 42
1788592860.429950,34680,12,4E D7 AE 43 18 99 A1 42 59 17 E6 42
1788592860.440391,34680,12,36 24 AE 43 4D 68 A0 42 67 2E E2 42
1788592860.450694,34680,12,52 E6 AC 43 3D 8F 8F 42 37 DD EE 42
1788592860.461039,34680,12,C7 24 AB 43 59 AD 91 42 4C 3C EB 42
1788592860.471362,34680,12,AD E9 A8 43 E3 30 88 42 A4 B7 E9 42
1788592860.481817,34680,12,D6 41 A6 43 9E 26 75 42 E4 10 97 41
1788592860.492263,34680,12,8A 3C A3 43 EC 23 64 42 61 E2 AF 41
1788592860.502655,34680,12,24 EB 9F 43 8C 16 44 42 CC 37 B6 41
1788592860.512989,34680,12,B6 60 9C 43 43 B9 39 42 84 28 AD 41
1788592860.523424,34680,12,9F B1 98 43 51 DB 16 42 4C D5 C3 41
1788592860.533724,34680,12,0A F3 94 43 C7 6B 00 42 49 1B D4 41
1788592860.544022,34680,12,80 3A 91 43 07 EA EF 41 69 FC D3 41
1788592860.554343,34680,12,64 9D 8D 43 4E 80 E0 41 91 C4 D5 41
1788592860.567579,34680,12,7F 30 8A 43 4F 22 B6 41 28 07 CB 41
1788592860.579962,34680,12,80 07 87 43 22 FC A0 41 2A 90 DE 41
1788592860.595147,34680,12,93 34 84 43 C7 95 9E 41 15 8F EF 41
1788592860.606946,34680,12,F2 C7 81 43 D7 03 A6 41 8C 8D F8 41
1788592860.619983,34680,12,22 9F 7F 43 9C 6B 9E 41 39 F4 0C 42
1788592860.630367,34680,12,85 AD 7C 43 BC F9 B2 41 9B B6 F8 41
1788592860.643585,34680,12,F8 CB 7A 43 AE 2C ED 41 A2 1B 00 42
1788592860.653903,34680,12,4B 05 7A 43 16 C7 FD 41 18 8E 10 42
1788592860.664300,34680,12,F6 5D 7A 43 DA 07 2A 42 ED 29 0D 42
1788592860.674913,34680,12,FB D3 7B 43 0C 82 35 42 C3 0A 25 42
1788592860.685399,34680,12,F3 5E 7E 43 54 09 43 42 73 97 0D 42
1788592860.695745,34680,12,20 F8 80 43 70 AA 5F 42 50 C6 17 42
1788592860.706154,34680,12,AE 39 83 43 75 48 7B 42 D2 A5 1C 42
1788592860.717977,34680,12,30 E7 85 43 98 74 87 42 C5 87 24 42
1788592860.728291,34680,12,3B F1 88 43 5C 3A 8F 42 04 18 2B 42
1788592860.738670,34680,12,58 46 8C 43 BD 42 98 42 91 CD 3B 42
1788592860.749329,34680,12,5F D3 8F 43 AE 78 9D 42 87 6B 27 42
1788592860.759693,34680,12,E5 83 93 43 77 0A 9C 42 B7 06 34 42
1788592860.770124,34680,12,B7 42 97 43 48 01 A6 42 3F 17 3B 42
1788592860.780631,34680,12,47 FA 9A 43 36 77 9C 42 78 5A 46 42
1788592860.791003,34680,12,38 95 9E 43 8E 6E 9C 42 9F C6 3F 42
1788592860.801369,34680,12,D2 FE A1 43 A5 EE 96 42 8E 5C 44 42
1788592860.811779,34680,12,74 23 A5 43 DC 57 88 42 5E 0C 40 42
1788592860.822229,34680,12,11 F1 A7 43 9E 4D 78 42 DA 3D 37 42
1788592860.832612,34680,12,84 57 AA 43 8E A0 72 42 1C A7 51 42
1788592860.843068,34680,12,05 49 AC 43 FD 61 51 42 F4 A5 43 42
1788592860.853452,34680,12,66 BA AD 43 2B F4 3E 42 6A 09 50 42
1788592860.863915,34680,12,5C A3 AE 43 AE 50 23 42 A7 D5 62 42
1788592860.874415,34680,12,AD FE AE 43 09 2C 0E 42 B8 67 61 42
1788592860.885060,34680,12,4A CA AE 43 B1 68 F1 41 59 6A 54 42
1788592860.895511,34680,12,60 07 AE 43 1E 7E D3 41 AA 07 6E 42
1788592860.905859,34680,12,52 BA AC 43 1C 0D BD 41 5D 8A 69 42
1788592860.916212,34680,12,98 EA AA 43 CC BE 96 41 4D CA 78 42
1788592860.926733,34680,12,9D A2 A8 43 84 80 A9 41 29 AA 71 42
1788592860.937116,34680,12,80 EF A5 43 C4 4E 8C 41 0F A4 7A 42
1788592860.947652,34680,12,C5 E0 A2 43 8E 63 9E 41 EE DE 80 42
1788592860.958165,34680,12,00 88 9F 43 A7 36 A1 41 CE 5A 7E 42
1788592860.968684,34680,12,70 F8 9B 43 B3 07 FB 41 80 47 7C 42
1788592860.979176,34680,12,89 46 98 43 97 DA 04 42 F1 D2 81 42
1788592860.989719,34680,12,90 87 94 43 45 19 08 42 6E 2B 83 42
1788592861.000187,34680,12,0B D1 90 43 74 75 21 42 10 99 8A 42
1788592861.010748,34680,12,53 38 8D 43 3D 5F 4A 42 77 7D 88 42
1788592861.021251,34680,12,15 D2 89 43 82 48 5C 42 2F EB 8B 42
1788592861.031825,34680,12,DB B1 86 43 B9 04 6F 42 33 3D 94 42
1788592861.042383,34680,12,A1 E9 83 43 37 51 75 42 1C A1 8B 42
1788592861.052981,34680,12,64 89 81 43 AB 4A 8E 42 3E F1 90 42
1788592861.063655,34680,12,9A 3D 7F 43 57 1B 8E 42 C3 DD 94 42
1788592861.074258,34680,12,BF 69 7C 43 9F DD A6 42 72 8B 96 42
1788592861.084750,34680,12,7A A7 7A 43 AE F2 9F 42 5B F1 9B 42
1788592861.095304,34680,12,EA 00 7A 43 F4 79 A2 42 E0 E7 9B 42
1788592861.105829,34680,12,C9 79 7A 43 65 D0 9F 42 30 EB 9B 42
1788592861.116372,34680,12,62 0F 7C 43 64 13 9E 42 13 A0 99 42
1788592861.127686,34680,12,99 B8 7E 43 EC C3 96 42 DA FB 9F 42
1788592861.138318,34680,12,12 33 81 43 DC 48 8F 42 55 DD 9F 42
1788592861.148858,34680,12,6C 81 83 43 51 D3 86 42 DB 7F A5 42
1788592861.159386,34680,12,1A 3A 86 43 85 8A 79 42 BE 51 A2 42
1788592861.170109,34680,12,77 4D 89 43 71 FE 53 42 F6 03 A9 42
1788592861.180639,34680,12,D6 A9 8C 43 A8 B1 26 42 94 6A A7 42
1788592861.191352,34680,12,E0 3B 90 43 8B A4 2C 42 29 4A B8 42
1788592861.201864,34680,12,11 EF 93 43 66 A8 18 42 AF 78 B6 42
1788592861.212341,34680,12,23 AE 97 43 54 20 0B 42 82 BC B6 42
1788592861.222850,34680,12,8C 63 9B 43 84 4C E7 41 3C 4A B8 42
1788592861.233372,34680,12,FC F9 9E 43 09 08 C2 41 0E EF B5 42
1788592861.243847,34680,12,CE 5C A2 43 15 01 9A 41 7B 2C B4 42
1788592861.254393,34680,12,8D 78 A5 43 64 9C 95 41 9E 47 BC 42
1788592861.265174,34680,12,5A 3B A8 43 AE D9 96 41 D8 24 BA 42
1788592861.275714,34680,12,55 95 AA 43 51 24 A3 41 17 FD B6 42
1788592861.286311,34680,12,FC 78 AC 43 0D 64 BE 41 18 57 BB 42
1788592861.296992,34680,12,6E DB AD 43 91 33 DA 41 B3 CC BF 42
1788592861.307704,34680,12,B6 B4 AE 43 0E 45 F3 41 95 0E C3 42
1788592861.318367,34680,12,F6 FF AE 43 F3 6D 08 42 80 87 C4 42
1788592861.329093,34680,12,7A BB AE 43 16 6A 24 42 14 A6 C5 42
1788592861.339673,34680,12,CD E8 AD 43 E4 AD 44 42 7A 68 C7 42
1788592861.350279,34680,12,AB 8C AC 43 10 0D 4B 42 F7 1A CC 42
1788592861.360828,34680,12,E5 AE AA 43 43 AD 73 42 55 71 CE 42
1788592861.371531,34680,12,35 5A A8 43 D1 AE 7E 42 DF 82 D4 42
1788592861.382155,34680,12,03 9C A5 43 77 1F 8F 42 81 A8 CA 42
1788592861.392763,34680,12,10 84 A2 43 04 C6 8A 42 A8 BF DC 42
1788592861.403334,34680,12,2B 24 9F 43 D9 89 97 42 08 12 D0 42
1788592861.413912,34680,12,B8 8F 9B 43 8F 72 9B 42 6B B3 D4 42
1788592861.424466,34680,12,4B DB 97 43 47 B6 9F 42 3A 8A D7 42
1788592861.434996,34680,12,32 1C 94 43 68 DA A5 42 4B F3 DC 42
1788592861.445543,34680,12,F4 67 90 43 5D F2 9A 42 77 9F E1 42
1788592861.456112,34680,12,E1 D3 8C 43 56 D4 9D 42 3D 83 E0 42
1788592861.466692,34680,12,8B 74 89 43 B0 6A 96 42 E9 C5 E3 42
1788592861.477257,34680,12,53 5D 86 43 73 39 88 42 4A 4D E3 42
1788592861.487849,34680,12,00 A0 83 43 81 48 84 42 3D 54 DD 42
1788592861.498376,34680,12,4F 4C 81 43 30 1B 75 42 79 15 E8 42
1788592861.509241,34680,12,4B DF 7E 43 C3 D1 59 42 C9 4E EF 42
1788592861.519773,34680,12,6A 29 7C 43 05 C2 43 42 52 06 EA 42
1788592861.530310,34680,12,90 86 7A 43 90 00 18 42 26 13 E7 42
1788592861.540966,34680,12,27 00 7A 43 EF 10 21 42 E1 B1 EF 42
1788592861.551597,34680,12,33 99 7A 43 27 4B DA 41 AC 33 B2 41
1788592861.562227,34680,12,44 4E 7C 43 27 BB CB 41 2F 68 98 41
1788592861.572754,34680,12,88 15 7F 43 1B D8 CA 41 BE BC AE 41
1788592861.583230,34680,12,84 6F 81 43 0E 48 9B 41 5D 94 BB 41
1788592861.593908,34680,12,7E CA 83 43 6C 5D 99 41 5C 24 D0 41
1788592861.604552,34680,12,2B 8E 86 43 7E 32 A1 41 3D 8B D7 41
1788592861.615208,34680,12,A0 AA 89 43 1C 76 B0 41 29 0F D3 41
1788592861.625803,34680,12,FE 0D 8D 43 0C FF D4 41 C7 34 DD 41
1788592861.636432,34680,12,CA A4 90 43 1F F1 CD 41 AB B3 E4 41
1788592861.647024,34680,12,61 5A 94 43 AA 47 12 42 F3 B7 DE 41
1788592861.657576,34680,12,73 19 98 43 0B BE 1C 42 D6 DC F8 41
1788592861.668238,34680,12,70 CC 9B 43 96 2D 33 42 1B CC F8 41
1788592861.678787,34680,12,17 5E 9F 43 48 DC 4C 42 2B D8 03 42
1788592861.689435,34680,12,E2 B9 A2 43 6F 0D 5E 42 AD 50 03 42
1788592861.699942,34680,12,86 CC A5 43 18 AC 73 42 45 AC ED 41
1788592861.710620,34680,12,51 84 A8 43 A8 CF 80 42 7F D1 14 42
1788592861.721106,34680,12,AA D1 AA 43 D1 AF 96 42 C3 51 10 42
1788592861.732041,34680,12,52 A7 AC 43 22 58 98 42 B9 27 17 42
1788592861.742561,34680,12,BA FA AD 43 E8 90 94 42 05 DF 0B 42
1788592861.753398,34680,12,47 C4 AE 43 90 46 A0 42 B6 08 1D 42
1788592861.763884,34680,12,70 FF AE 43 7F 52 AB 42 7B 79 2F 42
1788592861.774380,34680,12,E1 AA AE 43 EA 77 9F 42 7F 93 11 42
1788592861.784911,34680,12,80 C8 AD 43 50 04 98 42 17 2D 26 42
1788592861.795504,34680,12,64 5D AC 43 47 57 95 42 4F 4E 2A 42
1788592861.806103,34680,12,B2 71 AA 43 C0 ED 89 42 70 6C 32 42
1788592861.818659,34680,12,7A 10 A8 43 76 4B 84 42 1E 1C 34 42
1788592861.829354,34680,12,63 47 A5 43 E0 75 6F 42 C9 D8 38 42
1788592861.839792,34680,12,73 26 A2 43 CD 7D 64 42 1E 86 45 42
1788592861.852160,34680,12,AF BF 9E 43 AF 58 4B 42 15 46 35 42
1788592861.862652,34680,12,99 26 9B 43 7A B4 2D 42 ED D2 41 42
1788592861.873267,34680,12,EB 6F 97 43 8F A6 14 42 D3 61 46 42
1788592861.885076,34680,12,F5 B0 93 43 4C 9A F7 41 ED 4D 5E 42
1788592861.895761,34680,12,44 FF 8F 43 38 2C C9 41 9A EF 47 42
1788592861.906290,34680,12,1D 70 8C 43 86 20 C6 41 D0 B6 52 42
1788592861.916768,34680,12,E9 17 89 43 DE 02 90 41 2F D5 6A 42
1788592861.927275,34680,12,EE 09 86 43 D1 84 93 41 B3 A3 52 42
1788592861.937779,34680,12,B2 57 83 43 1D FF B0 41 57 E3 4D 42
1788592861.948735,34680,12,BA 10 81 43 E4 87 B3 41 24 21 70 42
1788592861.959456,34680,12,43 84 7E 43 AC A8 98 41 36 15 61 42
1788592861.969969,34680,12,8A EC 7B 43 34 73 D6 41 D2 1A 6F 42
1788592861.980531,34680,12,3B 69 7A 43 43 A5 FB 41 E6 48 72 42
1788592861.991034,34680,12,02 03 7A 43 C9 12 13 42 F7 CB 6E 42
1788592862.001635,34680,12,30 BC 7A 43 90 93 26 42 14 81 6F 42
1788592862.012258,34680,12,97 90 7C 43 C7 40 37 42 A4 3A 76 42
1788592862.024442,34680,12,B8 75 7F 43 A7 7A 56 42 A3 EF 86 42
1788592862.034901,34680,12,73 AD 81 43 06 78 75 42 9B 66 86 42
1788592862.045465,34680,12,E4 14 84 43 A3 D0 83 42 4B E3 81 42
1788592862.055934,34680,12,59 E3 86 43 E9 C9 87 42 86 AE 7C 42
1788592862.066346,34680,12,AC 08 8A 43 E2 12 90 42 43 CD 85 42
1788592862.076983,34680,12,CF 72 8D 43 E8 57 97 42 38 A5 89 42
1788592862.087532,34680,12,16 0E 91 43 55 03 9E 42 5B 57 90 42
1788592862.098490,34680,12,D2 C5 94 43 0E F5 9A 42 52 3C 81 42
1788592862.108974,34680,12,9C 84 98 43 FA AA 9C 42 0D C6 8C 42
1788592862.119396,34680,12,E6 34 9C 43 61 E5 A1 42 7C 4C 91 42
1788592862.130072,34680,12,86 C1 9F 43 C9 65 94 42 67 4A 93 42
1788592862.140599,34680,12,0B 16 A3 43 B8 18 90 42 F6 73 94 42
1788592862.151044,34680,12,59 1F A6 43 3D B3 84 42 C5 E1 93 42
1788592862.162261,34680,12,F5 CB A8 43 CA 56 7B 42 2C AF 9B 42
1788592862.172810,34680,12,7C 0C AB 43 ED C0 61 42 0C 53 A0 42
1788592862.183360,34680,12,04 D4 AC 43 52 81 49 42 7F 0B 9D 42
1788592862.193900,34680,12,4A 18 AE 43 92 5E 3A 42 62 98 9D 42
1788592862.204589,34680,12,0C D2 AE 43 42 35 18 42 B8 50 A2 42
1788592862.215258,34680,12,1A FD AE 43 96 67 12 42 46 F6 A3 42
1788592862.225779,34680,12,7E 98 AE 43 99 8D 01 42 78 3A AA 42
1788592862.236325,34680,12,7A A6 AD 43 22 CC C5 41 16 09 A8 42
1788592862.246832,34680,12,7F 2C AC 43 66 08 CA 41 FD 1B AD 42
1788592862.257362,34680,12,06 33 AA 43 DF 82 A2 41 07 01 AF 42
1788592862.269105,34680,12,6B C5 A7 43 D3 A1 C4 41 7D 88 B3 42
1788592862.280112,34680,12,AA F1 A4 43 27 00 B5 41 37 38 AC 42
1788592862.290610,34680,12,F8 C7 A1 43 9D E0 BF 41 85 6A B0 42
1788592862.301512,34680,12,91 5A 9E 43 54 0B D0 41 C3 59 B5 42
1788592862.312140,34680,12,1D BD 9A 43 90 4A BE 41 59 45 B4 42
1788592862.322611,34680,12,6B 04 97 43 6C AC 08 42 20 38 BB 42
1788592862.333284,34680,12,E5 45 93 43 34 E9 17 42 BF 8D C0 42
1788592862.343751,34680,12,07 97 8F 43 95 81 34 42 03 D5 BA 42
1788592862.354204,34680,12,09 0D 8C 43 E5 3C 5A 42 4E BC B8 42
1788592862.364661,34680,12,39 BC 88 43 46 6D 59 42 11 5B BA 42
1788592862.375180,34680,12,AB B7 85 43 31 A6 6E 42 71 54 C6 42
1788592862.385790,34680,12,BF 10 83 43 0A E5 86 42 4A D9 C8 42
1788592862.396293,34680,12,AB D6 80 43 00 01 90 42 13 29 CE 42
1788592862.410994,34680,12,86 2C 7E 43 26 AF 96 42 9E 4D CA 42
1788592862.421472,34680,12,28 B3 7B 43 29 80 9D 42 09 07 CC 42
1788592862.431928,34680,12,7B 4F 7A 43 75 F1 9E 42 64 97 C8 42
1788592862.444433,34680,12,7C 09 7A 43 61 A5 A5 42 71 43 CD 42
1788592862.454870,34680,12,BD E2 7A 43 73 F9 9A 42 AE 2A CF 42
1788592862.465338,34680,12,59 D6 7C 43 7B DB 9C 42 CD D0 D9 42
1788592862.475742,34680,12,1F D9 7F 43 0A EE 8E 42 66 88 D7 42
1788592862.486947,34680,12,DE EC 81 43 C8 79 84 42 5C 8B DB 42
1788592862.497572,34680,12,93 60 84 43 A4 56 84 42 EF C2 D7 42
1788592862.508073,34680,12,9E 39 87 43 E8 7F 75 42 9C BC D4 42
1788592862.518864,34680,12,95 67 8A 43 B7 D9 5B 42 3E 28 DD 42
1788592862.529446,34680,12,3B D8 8D 43 9B 62 43 42 F1 E3 DF 42
1788592862.540140,34680,12,C5 77 91 43 24 0A 1F 42 42 52 DA 42
1788592862.550911,34680,12,57 31 95 43 B9 F9 0A 42 5C 47 E5 42
1788592862.561493,34680,12,93 EF 98 43 B9 06 FE 41 54 00 E2 42
1788592862.572054,34680,12,E8 9C 9C 43 3B E1 BF 41 8C 79 E0 42
1788592862.582643,34680,12,3F 24 A0 43 87 73 BF 41 00 A7 EA 42
1788592862.593187,34680,12,46 71 A3 43 63 0E B8 41 B9 53 EB 42
1788592862.603752,34680,12,00 71 A6 43 C8 3A B8 41 D9 48 ED 42
1788592862.614241,34680,12,39 12 A9 43 D3 1F 95 41 27 20 F3 42
1788592862.624727,34680,12,C8 45 AB 43 AE E1 AC 41 C1 CD 9D 41
1788592862.635229,34680,12,0E FF AC 43 42 3F C6 41 04 07 B3 41
1788592862.646071,34680,12,1E 34 AE 43 DA 5F E6 41 14 72 A9 41
1788592862.658279,34680,12,05 DE AE 43 ED E4 FA 41 24 D0 A7 41
1788592862.668977,34680,12,F6 F8 AE 43 CF 2B 13 42 9D 0B BD 41
1788592862.679497,34680,12,54 84 AE 43 D8 24 24 42 09 A7 C1 41
1788592862.690301,34680,12,BE 82 AD 43 02 DF 4A 42 0C 7E E7 41
1788592862.701048,34680,12,FC F9 AB 43 27 9E 5A 42 34 C5 F1 41
1788592862.711593,34680,12,E4 F2 A9 43 08 46 6E 42 E7 66 F7 41
1788592862.722120,34680,12,18 79 A7 43 E8 49 82 42 EA F0 EE 41
1788592862.732761,34680,12,DC 9A A4 43 5E 6A 89 42 E1 87 C7 41
1788592862.743326,34680,12,A3 68 A1 43 28 14 91 42 F8 CA E1 41
1788592862.754779,34680,12,D3 F4 9D 43 60 42 A2 42 C4 B8 FB 41
1788592862.765315,34680,12,4A 53 9A 43 AF E8 A3 42 6B 85 0C 42
1788592862.775845,34680,12,DE 98 96 43 91 57 A3 42 6B 07 0E 42
1788592862.786320,34680,12,08 DB 92 43 83 66 9A 42 01 8C 0D 42
1788592862.796789,34680,12,41 2F 8F 43 00 09 97 42 77 AF 15 42
1788592862.807198,34680,12,A8 AA 8B 43 6D 73 9A 42 4C C2 0A 42
1788592862.817579,34680,12,7E 61 88 43 52 A4 8D 42 D5 AE 14 42
1788592862.828438,34680,12,9B 66 85 43 78 19 86 42 DA 61 1A 42
1788592862.839208,34680,12,2C CB 82 43 BE 2D 6E 42 B9 A4 25 42
1788592862.849681,34680,12,24 9E 80 43 E9 47 5F 42 79 89 26 42
1788592862.860200,34680,12,16 D8 7D 43 B9 60 52 42 52 FC 26 42
1788592862.870628,34680,12,44 7D 7B 43 F9 8D 2C 42 C0 AA 32 42
1788592862.881174,34680,12,55 39 7A 43 E1 90 2D 42 0A F8 23 42
1788592862.894571,34680,12,94 13 7A 43 9F BB 07 42 FA 0A 2A 42
1788592862.906348,34680,12,D8 0C 7B 43 5C A8 E4 41 C8 1C 32 42
1788592862.916777,34680,12,89 1F 7D 43 CE 0E BA 41 79 1C 40 42
1788592862.929528,34680,12,DC 1F 80 43 32 BC 91 41 77 B9 43 42
1788592862.939955,34680,12,BA 2D 82 43 08 75 A8 41 26 2C 3E 42
1788592862.951633,34680,12,8E AD 84 43 CC 2D A0 41 90 3E 46 42
1788592862.963090,34680,12,F4 90 87 43 25 A4 B0 41 7B 06 5A 42
1788592862.973536,34680,12,5A C7 8A 43 BE 8A B0 41 42 21 54 42
1788592862.983977,34680,12,3E 3E 8E 43 E6 77 C5 41 4A 1C 4B 42
1788592862.994560,34680,12,C1 E1 91 43 27 AD 01 42 62 C3 4D 42
