ts,event,payload_len,payload_hex
1788593103.831962,34680,12,33 33 14 43 9A 99 15 42 C5 60 DC 42
1788593103.842387,34680,12,66 E6 0C 43 F6 28 56 42 23 9B D9 42
1788593103.852837,34680,12,00 00 EF 42 85 EB 92 42 4C 37 9D 42
1788593103.863253,34680,12,33 33 A1 42 5C 8F F2 41 1B EF CC 42
1788593103.873672,34680,12,CD CC 60 42 90 C2 93 42 66 E6 3C 42
1788593103.884163,34680,12,00 00 B2 42 86 EB 43 42 50 8D A3 42
1788593103.894634,34680,12,00 80 11 43 B8 1E E5 41 04 D6 C2 42
1788593103.905234,34680,12,00 00 A6 42 7B 14 89 42 56 8E 23 42
1788593103.915596,34680,12,66 66 06 43 EB 51 70 42 AE 07 88 42
1788593103.926117,34680,12,66 66 92 42 71 3D 8B 42 94 18 51 42
1788593103.936453,34680,12,34 33 A5 42 1E 85 8A 42 9C 84 CE 42
1788593103.947092,34680,12,33 33 EF 42 33 33 92 42 DD 64 9F 42
1788593103.957439,34680,12,CD CC C8 42 9A 99 15 42 9A 19 29 42
1788593103.969023,34680,12,9A 99 A3 42 33 33 5B 42 F2 52 4E 42
1788593103.979739,34680,12,66 66 48 42 E1 7A 42 42 3A 34 5A 42
1788593104.002782,34680,12,00 00 EE 42 7B 14 46 42 E4 A5 C1 42
1788593104.017170,34680,12,00 00 93 42 9A 99 97 42 06 01 0B 42
1788593104.037792,34680,12,33 33 03 43 52 B8 88 42 1F 05 31 42
1788593104.061505,34680,12,CD CC BD 42 70 3D FA 41 60 A5 D5 42
1788593104.071973,34680,12,9A 99 C3 42 AE 47 17 42 A8 C6 DD 41
1788593104.082601,34680,12,9A 99 8A 42 0A D7 C7 41 B0 32 8B 42
1788593104.093008,34680,12,CD CC 74 42 29 5C EB 41 31 08 1C 42
1788593104.103425,34680,12,66 66 6E 42 1F 85 C3 41 5C 8F CB 41
1788593104.113851,34680,12,66 66 A5 42 C2 F5 24 42 60 E5 64 42
1788593104.124232,34680,12,9A 99 F9 42 48 E1 D2 41 E8 FB C7 42
1788593104.138661,34680,12,CD CC 15 43 9A 99 B5 41 91 6D 7F 42
1788593104.150231,34680,12,00 80 03 43 1E 85 99 42 2F DD D3 42
1788593104.160739,34680,12,CD CC C3 42 9A 99 21 42 31 48 BE 42
1788593104.171185,34680,12,9A 99 65 42 5C 8F 34 42 98 6E 57 42
1788593104.181698,34680,12,66 66 08 43 CC CC 83 42 06 01 0B 42
1788593104.192086,34680,12,33 33 B3 42 CD CC 52 42 C1 4A 65 42
1788593104.202448,34680,12,66 66 DE 42 CC CC 3A 42 15 6E C3 42
1788593104.212780,34680,12,34 33 E5 42 00 00 8E 42 64 BB 39 42
1788593104.223148,34680,12,9A 99 71 42 B9 1E 75 42 C5 A0 6B 42
1788593104.233481,34680,12,00 00 EB 42 3D 0A 65 42 76 FE C6 42
1788593104.243835,34680,12,66 66 10 43 EC 51 8F 42 A3 30 DB 42
1788593104.255603,34680,12,34 33 0C 43 B8 1E 8E 42 CB 61 B4 42
1788593104.265949,34680,12,9A 19 08 43 E1 7A 60 42 B4 C8 F0 41
1788593104.278013,34680,12,00 00 E4 42 0A D7 57 42 BA 49 E5 42
1788593104.288523,34680,12,CC 4C 15 43 90 C2 F9 41 0E AD 7A 42
1788593104.298990,34680,12,00 00 08 43 5C 8F F2 41 08 6C B0 42
1788593104.310010,34680,12,9A 99 51 42 F6 28 62 42 3B DF 83 42
1788593104.322078,34680,12,9A 99 4B 42 F6 28 90 42 95 C3 DD 42
1788593104.332973,34680,12,CD CC 96 42 48 E1 0E 42 56 8E 23 42
1788593104.344111,34680,12,00 00 86 42 AE 47 81 42 EE 3C EA 42
1788593104.354592,34680,12,CD CC 81 42 8F C2 5F 42 64 3B 6B 42
1788593104.364930,34680,12,00 00 14 43 1E 85 99 42 27 B1 3D 42
1788593104.375334,34680,12,00 00 9D 42 F5 28 50 42 02 EB A6 42
1788593104.385674,34680,12,33 33 FC 42 90 C2 8D 42 F2 12 BF 42
1788593104.396251,34680,12,33 33 5F 42 14 AE 8F 42 1C 5A 5F 42
1788593104.406573,34680,12,9A 99 A1 42 A4 70 9B 42 04 D6 6A 42
1788593104.418029,34680,12,CC CC 14 43 29 5C F7 41 B0 B2 BC 42
1788593104.428433,34680,12,33 B3 01 43 CD CC 22 42 B4 88 91 42
1788593104.438769,34680,12,9A 99 D6 42 CC CC 1C 42 58 39 58 42
1788593104.449083,34680,12,99 99 DF 42 F6 28 56 42 9E EF CD 41
1788593104.459464,34680,12,00 00 4C 42 14 AE EF 41 56 0E C2 41
1788593104.469830,34680,12,00 80 0F 43 9A 99 3F 42 BC F4 5E 42
1788593104.480138,34680,12,00 00 5C 42 33 33 8C 42 27 31 C7 42
1788593104.490469,34680,12,00 00 D7 42 66 66 14 42 3E 8A B8 42
1788593104.500851,34680,12,33 B3 14 43 5C 8F 58 42 E5 D0 6C 42
1788593104.511179,34680,12,66 66 F8 42 33 33 01 42 00 00 A0 41
1788593104.521500,34680,12,66 66 6C 42 5C 8F 7C 42 4E 62 B5 41
1788593104.531863,34680,12,66 66 7A 42 E2 7A 5A 42 9E EF B8 42
1788593104.542174,34680,12,9A 19 02 43 5C 8F 16 42 12 83 BC 41
1788593104.552533,34680,12,CD CC 03 43 90 C2 41 42 23 DB 05 42
1788593104.562894,34680,12,66 66 6E 42 5C 8F 0A 42 8F 42 D4 42
1788593104.573281,34680,12,9A 99 0A 43 7B 14 64 42 94 18 A9 42
1788593104.583671,34680,12,00 00 68 42 70 3D 82 42 D1 E2 BD 42
1788593104.593978,34680,12,CC CC 14 43 A4 70 DD 41 E8 7B 3E 42
1788593104.604488,34680,12,66 66 A9 42 48 E1 38 42 C0 4A 02 42
1788593104.614833,34680,12,66 66 CF 42 3D 0A 65 42 67 A6 AD 42
1788593104.625268,34680,12,33 33 5D 42 14 AE CB 41 24 86 3A 42
1788593104.635597,34680,12,CD CC A2 42 29 5C 97 42 52 78 BF 42
1788593104.645907,34680,12,9A 99 ED 42 3E 0A 93 42 17 59 DF 42
1788593104.656219,34680,12,9A 99 0F 43 F6 28 96 42 8D 17 79 42
1788593104.666681,34680,12,00 00 A1 42 8F C2 6B 42 DC 79 83 42
1788593104.677037,34680,12,9A 19 04 43 7B 14 34 42 1D 5A CC 41
1788593104.687413,34680,12,33 B3 0D 43 D7 A3 90 42 91 AD BE 42
1788593104.697752,34680,12,9A 99 0C 43 B8 1E 21 42 3A B4 28 42
1788593104.708232,34680,12,9A 99 E5 42 0A D7 51 42 4E 22 B9 42
1788593104.718538,34680,12,CD 4C 05 43 5C 8F 89 42 E8 BB E0 42
1788593104.728825,34680,12,9A 99 00 43 EC 51 86 42 B0 B2 BC 42
1788593104.739143,34680,12,34 33 B0 42 70 3D 5A 42 0C 42 85 42
1788593104.749448,34680,12,CD 4C 09 43 52 B8 06 42 A4 70 D7 41
1788593104.759809,34680,12,66 E6 00 43 C2 F5 78 42 04 56 91 42
1788593104.772500,34680,12,CD CC E1 42 C2 F5 D0 41 C5 A0 C3 42
1788593104.782829,34680,12,33 33 51 42 A4 70 D1 41 E9 E6 E3 42
1788593104.793167,34680,12,CD CC BC 42 EB 51 64 42 8F 82 BB 42
1788593104.803498,34680,12,00 00 83 42 1E 85 41 42 18 04 C6 41
1788593104.813833,34680,12,33 B3 0D 43 7B 14 AA 41 6F 92 A1 42
1788593104.824190,34680,12,9A 99 AD 42 99 99 69 42 3E 0A FF 41
1788593104.834553,34680,12,33 33 98 42 00 00 7E 42 81 55 A5 42
1788593104.844886,34680,12,66 66 98 42 EC 51 34 42 EE FC 47 42
1788593104.855182,34680,12,CD CC 62 42 70 3D 06 42 E1 FA 34 42
1788593104.865556,34680,12,9A 19 12 43 66 66 D2 41 81 D5 D6 42
1788593104.875900,34680,12,33 33 E2 42 AE 47 59 42 FA FE 5A 42
1788593104.886302,34680,12,67 66 FC 42 AE 47 53 42 95 C3 DD 42
1788593104.896683,34680,12,33 33 63 42 1F 85 84 42 0A 57 11 42
1788593104.907036,34680,12,66 66 6C 42 34 33 1F 42 73 E8 A7 42
1788593104.917419,34680,12,00 80 0A 43 0A D7 3F 42 31 88 4D 42
1788593104.927747,34680,12,CD CC F6 42 EC 51 9B 42 58 79 97 42
1788593104.945233,34680,12,66 66 70 42 AE 47 47 42 DD A4 86 42
1788593104.955860,34680,12,66 66 10 43 EC 51 58 42 8A 81 E3 42
1788593104.966315,34680,12,9A 99 0F 43 70 3D 82 42 50 8D 4B 42
1788593104.976690,34680,12,CC CC A6 42 9A 99 3F 42 1F 85 CF 41
1788593104.987193,34680,12,9A 99 7D 42 14 AE B3 41 E6 50 93 42
1788593104.997739,34680,12,9A 99 13 43 1F 85 E7 41 83 00 DA 42
1788593105.008505,34680,12,34 33 CC 42 52 B8 12 42 EE 3C EA 42
1788593105.021469,34680,12,66 66 9E 42 85 EB 92 42 3E CA 9F 42
1788593105.031765,34680,12,00 80 08 43 00 00 91 42 CD 0C E9 42
1788593105.042129,34680,12,00 00 D5 42 48 E1 68 42 25 06 C4 42
1788593105.053318,34680,12,66 66 10 43 66 66 9C 42 DF CF 31 42
1788593105.063865,34680,12,00 80 0B 43 3E 0A DB 41 8A C1 CA 42
1788593105.074330,34680,12,00 00 D3 42 C2 F5 C4 41 4C F7 B5 42
1788593105.084846,34680,12,00 00 03 43 33 33 13 42 62 90 36 42
1788593105.095382,34680,12,33 33 5B 42 5C 8F 04 42 C0 4A 02 42
1788593105.105821,34680,12,66 66 4C 42 C2 F5 C4 41 3E 0A 2F 42
1788593105.116193,34680,12,CC 4C 15 43 85 EB 79 42 BE 9F 30 42
1788593105.126640,34680,12,66 66 14 43 9A 99 39 42 29 5C 72 42
1788593105.137093,34680,12,9A 99 9D 42 D7 A3 A8 41 3B 1F CE 42
1788593105.147710,34680,12,CD CC A8 42 0A D7 AF 41 B2 1D 4F 42
1788593105.158185,34680,12,00 00 FE 42 00 00 AC 41 F2 D2 1C 42
1788593105.168659,34680,12,9A 99 BC 42 29 5C 82 42 21 B0 65 42
1788593105.179200,34680,12,33 33 F3 42 29 5C 1B 42 A0 9A 8A 42
1788593105.190731,34680,12,CD CC 98 42 CD CC E0 41 0E AD D2 42
1788593105.201482,34680,12,CC CC CD 42 E1 7A 06 42 BC 74 2D 42
1788593105.212539,34680,12,66 66 DF 42 7B 14 98 42 21 B0 BD 42
1788593105.225136,34680,12,66 66 BD 42 00 00 9D 42 0C 02 B3 41
1788593105.253361,34680,12,33 33 A2 42 70 3D D6 41 C2 F5 36 42
1788593105.264526,34680,12,CD CC F1 42 7B 14 8F 42 95 43 AC 42
1788593105.278031,34680,12,33 33 A2 42 48 E1 D2 41 A6 DB AC 42
1788593105.289776,34680,12,00 00 A7 42 CD CC 10 42 00 C0 A3 42
1788593105.300267,34680,12,CD CC AA 42 A4 70 95 42 8F 42 D4 42
1788593105.311958,34680,12,00 00 B8 42 52 B8 A6 41 CD 4C D0 42
1788593105.323636,34680,12,66 66 10 43 33 33 73 42 1F C5 A1 42
1788593105.334776,34680,12,9A 99 83 42 33 33 43 42 B0 72 7D 42
1788593105.345224,34680,12,66 66 DA 42 F6 28 D8 41 7D BF B7 42
1788593105.356566,34680,12,99 99 DF 42 71 3D 6C 42 C5 20 3A 42
1788593105.367536,34680,12,00 00 B0 42 5C 8F 89 42 F2 12 BF 42
1788593105.378072,34680,12,00 00 9F 42 A4 70 37 42 31 08 D7 42
1788593105.389331,34680,12,34 33 04 43 14 AE 13 42 FE 54 B9 42
1788593105.401079,34680,12,00 00 13 43 E2 7A 5A 42 25 06 09 42
1788593105.412030,34680,12,9A 99 92 42 1F 85 4D 42 76 FE C6 42
1788593105.422497,34680,12,33 33 10 43 A4 70 4F 42 25 06 6C 42
1788593105.433748,34680,12,33 33 AE 42 B8 1E D9 41 2D B2 D0 42
1788593105.444687,34680,12,9A 99 B7 42 B8 1E 4B 42 E8 FB C7 42
1788593105.455876,34680,12,CD 4C 0B 43 9A 99 0F 42 7F 6A 31 42
1788593105.467231,34680,12,33 33 90 42 00 00 94 42 8C 6C 44 42
1788593105.478368,34680,12,CD CC 74 42 48 E1 8D 42 EF A7 7C 42
1788593105.489390,34680,12,66 66 A4 42 14 AE 0D 42 3B 5F 5D 42
1788593105.500093,34680,12,00 00 C8 42 F6 28 5C 42 29 1C E3 42
1788593105.511108,34680,12,33 33 0D 43 0A D7 2D 42 3E 8A B8 42
1788593105.521434,34680,12,9A 99 CF 42 E1 7A E8 41 76 FE C6 42
1788593105.531992,34680,12,33 33 C5 42 5C 8F 89 42 08 2C C9 42
1788593105.542811,34680,12,9A 19 08 43 5C 8F FE 41 B0 72 D5 42
1788593105.554600,34680,12,00 00 F6 42 7B 14 70 42 D9 8E CA 42
1788593105.565075,34680,12,33 33 C6 42 EC 51 89 42 3B DF E6 42
1788593105.575727,34680,12,00 00 DE 42 8F C2 A5 41 8C EC 12 42
1788593105.586084,34680,12,33 33 C5 42 CC CC 8C 42 FE 54 61 42
1788593105.596516,34680,12,34 33 05 43 33 33 79 42 E4 65 DA 42
1788593105.606879,34680,12,CD CC 9C 42 34 33 95 42 37 49 96 42
1788593105.617273,34680,12,9A 99 67 42 3E 0A 90 42 4E 62 A0 42
1788593105.628330,34680,12,66 66 B8 42 14 AE 19 42 D5 F8 21 42
1788593105.638918,34680,12,66 E6 11 43 48 E1 2C 42 68 51 E2 42
1788593105.649250,34680,12,00 00 98 42 5C 8F 46 42 79 E9 27 42
1788593105.659870,34680,12,66 66 0B 43 5C 8F 22 42 F0 27 A3 42
1788593105.670621,34680,12,9A 19 08 43 90 C2 9C 42 F4 FD 1F 42
1788593105.681226,34680,12,9A 99 8B 42 AE 47 47 42 EE 3C 87 42
1788593105.691636,34680,12,66 66 E7 42 0A D7 F7 41 AA B1 81 42
1788593105.702147,34680,12,67 66 FF 42 48 E1 A2 41 3B 5F 5D 42
1788593105.712507,34680,12,66 66 E3 42 86 EB 9B 42 48 21 E1 42
1788593105.722956,34680,12,CC CC A6 42 90 C2 8A 42 EC 51 E3 41
1788593105.733371,34680,12,33 33 FB 42 00 00 DC 41 68 91 71 42
1788593105.743808,34680,12,9A 99 BD 42 14 AE A7 41 5A E4 E4 42
1788593105.754140,34680,12,00 00 7A 42 70 3D 8E 42 F2 D2 1C 42
1788593105.764504,34680,12,33 33 91 42 C3 F5 12 42 EE FC 9F 42
1788593105.776519,34680,12,66 66 C7 42 48 E1 14 42 4C 77 84 42
1788593105.786877,34680,12,66 66 5E 42 F6 28 81 42 FC E9 CE 42
1788593105.797385,34680,12,CD CC C3 42 71 3D 00 42 00 80 BC 42
1788593105.813071,34680,12,00 00 AF 42 14 AE 95 42 73 E8 4F 42
1788593105.823422,34680,12,CD CC 7A 42 CD CC 04 42 2D 32 47 42
1788593105.833763,34680,12,CC CC BF 42 5C 8F 95 42 1A 6F 9B 42
1788593105.844118,34680,12,CD CC DF 42 CD CC 04 42 20 30 8C 42
1788593105.854537,34680,12,67 66 FE 42 14 AE 19 42 90 C2 A2 42
1788593105.864882,34680,12,9A 99 C2 42 33 33 49 42 A2 45 D4 41
1788593105.875290,34680,12,9A 99 9C 42 B8 1E 27 42 70 3D 1B 42
1788593105.885761,34680,12,00 00 7A 42 7B 14 80 42 92 ED BA 41
1788593105.896129,34680,12,66 66 5C 42 29 5C 0F 42 9E AF D1 42
1788593105.906747,34680,12,00 00 4E 42 14 AE FB 41 D5 F8 DC 42
1788593105.917202,34680,12,CD CC E4 42 A4 70 55 42 3A 34 B2 42
1788593105.927608,34680,12,9A 99 55 42 0A D7 33 42 E3 A5 D6 41
1788593105.938125,34680,12,33 33 6F 42 EC 51 F8 41 D2 22 4D 42
1788593105.953184,34680,12,66 66 01 43 85 EB 1F 42 6C A7 85 42
1788593105.963627,34680,12,9A 99 97 42 AE 47 8A 42 46 B6 A8 41
1788593105.974275,34680,12,CD CC A2 42 AE 47 2F 42 1A AF 2A 42
1788593105.984675,34680,12,CD CC 54 42 C3 F5 72 42 C2 35 D9 42
1788593105.995046,34680,12,66 66 02 43 48 E1 38 42 23 DB 68 42
1788593106.005541,34680,12,00 00 E5 42 00 00 78 42 4C 77 84 42
1788593106.015918,34680,12,00 00 01 43 99 99 69 42 D9 8E CA 42
1788593106.026585,34680,12,CD CC 85 42 CD CC F8 41 F4 7D 51 42
1788593106.036905,34680,12,66 66 EA 42 00 00 9D 42 91 ED A5 42
1788593106.051727,34680,12,9A 99 4B 42 33 33 49 42 00 80 64 42
1788593106.062346,34680,12,9A 99 79 42 52 B8 82 42 AC 1C CF 42
1788593106.072980,34680,12,00 00 F9 42 EC 51 9E 42 10 58 B9 41
1788593106.083519,34680,12,00 00 68 42 C2 F5 2A 42 AC 1C 77 42
1788593106.094012,34680,12,66 66 AC 42 52 B8 1E 42 BC 74 FD 41
1788593106.104654,34680,12,66 66 9A 42 71 3D 54 42 4C 37 9D 42
1788593106.115139,34680,12,CC CC 07 43 A4 70 3D 42 52 38 1D 42
1788593106.125580,34680,12,00 00 00 43 29 5C EB 41 4C B7 76 42
1788593106.138609,34680,12,33 33 0D 43 29 5C 27 42 CB 61 B4 42
1788593106.149188,34680,12,33 33 6F 42 1F 85 7D 42 A6 9B 0A 42
1788593106.160078,34680,12,34 33 0A 43 0A D7 69 42 FC 29 B6 42
1788593106.170717,34680,12,66 E6 00 43 48 E1 02 42 CF B7 BA 42
1788593106.181132,34680,12,9A 19 0D 43 33 33 25 42 D5 F8 21 42
1788593106.191556,34680,12,00 00 93 42 C2 F5 8B 42 46 36 C5 42
1788593106.202523,34680,12,9A 99 C5 42 7B 14 34 42 C9 76 AD 41
1788593106.214247,34680,12,9A 99 84 42 B8 1E 88 42 F2 D2 7F 42
1788593106.224591,34680,12,00 00 01 43 00 00 A0 41 1C 5A B7 42
1788593106.235146,34680,12,CD CC 12 43 A4 70 92 42 C6 8B DF 42
1788593106.245503,34680,12,CD CC 78 42 B8 1E 6F 42 6B BC 74 42
1788593106.255906,34680,12,9A 99 5B 42 D7 A3 F0 41 6F 92 A1 42
1788593106.266484,34680,12,9A 99 A5 42 14 AE 61 42 0C 02 9E 42
1788593106.276900,34680,12,34 33 CE 42 B8 1E 4B 42 67 26 DF 42
1788593106.289675,34680,12,00 00 64 42 00 00 4E 42 7F EA 62 42
1788593106.300156,34680,12,CD CC E7 42 F6 28 9C 42 BA 49 FA 41
1788593106.310586,34680,12,66 E6 15 43 1F 85 C3 41 E5 D0 D9 41
1788593106.321149,34680,12,33 33 A0 42 85 EB 8F 42 16 59 24 42
1788593106.331837,34680,12,66 66 7E 42 15 AE 5B 42 A8 06 B0 42
1788593106.342350,34680,12,33 33 BF 42 9A 99 C1 41 75 D3 C3 42
1788593106.352890,34680,12,9A 19 04 43 86 EB 9B 42 D7 63 C7 42
1788593106.363418,34680,12,00 00 86 42 1F 85 7D 42 DF 4F 00 42
1788593106.374054,34680,12,66 66 C5 42 34 33 8F 42 C5 A0 6B 42
1788593106.384769,34680,12,34 B3 04 43 D7 A3 6E 42 9A 19 81 42
1788593106.399950,34680,12,34 33 B0 42 48 E1 93 42 83 C0 37 42
1788593106.414068,34680,12,66 66 70 42 F6 28 56 42 D1 E2 BD 42
1788593106.428357,34680,12,00 80 05 43 48 E1 8A 42 64 3B 08 42
1788593106.439387,34680,12,33 33 71 42 00 00 12 42 18 C4 C9 42
1788593106.457996,34680,12,66 66 84 42 71 3D 7E 42 FE 54 61 42
1788593106.474524,34680,12,9A 99 5F 42 33 33 55 42 16 D9 C2 41
1788593106.485706,34680,12,CD CC B4 42 C2 F5 94 42 37 89 E0 42
1788593106.498091,34680,12,66 E6 00 43 14 AE 83 42 3B 5F 5D 42
1788593106.516070,34680,12,CD CC E0 42 3D 0A F3 41 3E 0A 87 42
1788593106.526599,34680,12,CD 4C 0A 43 E2 7A 78 42 8F 42 7C 42
1788593106.537102,34680,12,67 66 F1 42 AE 47 ED 41 50 0D 1A 42
1788593106.547564,34680,12,00 00 A8 42 AE 47 77 42 3E 8A 60 42
1788593106.558099,34680,12,CC CC F4 42 5C 8F 22 42 CF 77 18 42
1788593106.568685,34680,12,00 00 B9 42 EC 51 E0 41 D7 A3 C3 41
1788593106.579252,34680,12,CD CC 50 42 A3 70 5B 42 5E 3A 30 42
1788593106.590702,34680,12,00 80 10 43 29 5C 91 42 F4 7D A9 42
1788593106.601086,34680,12,CD CC 99 42 3E 0A 11 42 AA F1 73 42
1788593106.611583,34680,12,66 66 10 43 52 B8 42 42 E8 BB E0 42
1788593106.622005,34680,12,9A 99 05 43 D7 A3 26 42 1F 05 31 42
1788593106.632778,34680,12,00 00 C1 42 C2 F5 82 42 2D B2 D0 42
1788593106.643237,34680,12,00 00 EA 42 A4 70 55 42 B8 9E B0 42
1788593106.653651,34680,12,99 99 D2 42 E2 7A D0 41 CF 37 EC 42
1788593106.664074,34680,12,33 B3 00 43 14 AE 25 42 FC A9 FC 41
1788593106.674525,34680,12,00 00 B1 42 0A D7 3F 42 6B BC 74 42
1788593106.684890,34680,12,CD CC 9F 42 AE 47 96 42 83 C0 37 42
1788593106.695497,34680,12,00 80 01 43 A4 70 3D 42 DD 24 CD 41
1788593106.705881,34680,12,CC CC CE 42 48 E1 1A 42 FC 69 9D 42
1788593106.716861,34680,12,CD 4C 12 43 CD CC C8 41 B6 F3 F3 41
1788593106.727281,34680,12,00 00 F9 42 66 66 4A 42 1C 1A D0 42
1788593106.737752,34680,12,CC CC 13 43 C2 F5 18 42 AC DC E7 42
1788593106.748350,34680,12,66 66 54 42 F6 28 4A 42 27 31 0C 42
1788593106.758876,34680,12,33 33 B2 42 33 33 4F 42 87 56 E0 42
1788593106.769417,34680,12,66 E6 15 43 00 00 E8 41 73 28 8F 42
1788593106.779791,34680,12,33 33 D4 42 52 B8 54 42 E8 FB DC 41
1788593106.790410,34680,12,00 00 BF 42 AE 47 35 42 F6 E8 93 42
1788593106.800955,34680,12,CD CC F0 42 66 66 90 42 EB 51 CE 42
1788593106.811317,34680,12,CD CC 60 42 48 E1 38 42 33 73 C1 42
1788593106.823739,34680,12,CD CC FC 42 5C 8F 58 42 8D D7 E9 42
1788593106.834229,34680,12,33 33 73 42 33 33 B3 41 0C 42 E8 42
1788593106.844609,34680,12,33 33 6B 42 99 99 7B 42 87 D6 AE 42
1788593106.856357,34680,12,9A 99 81 42 E1 7A 42 42 EC 51 E3 41
1788593106.866808,34680,12,66 66 DD 42 D7 A3 56 42 BA 49 82 42
1788593106.877178,34680,12,CD CC FB 42 3E 0A 87 42 6E 12 18 42
1788593106.887534,34680,12,9A 19 08 43 EC 51 34 42 3B 5F B5 42
1788593106.897860,34680,12,66 66 BF 42 66 66 9C 42 B7 33 C6 42
1788593106.908500,34680,12,00 00 EB 42 29 5C 7B 42 8D 97 47 42
1788593106.920220,34680,12,33 33 09 43 14 AE 2B 42 92 ED BA 41
1788593106.931693,34680,12,33 33 CB 42 67 66 6E 42 D2 22 4D 42
1788593106.942163,34680,12,CC 4C 13 43 52 B8 88 42 A6 5B DE 42
1788593106.952814,34680,12,CD CC C4 42 5C 8F 22 42 A0 9A 8A 42
1788593106.963196,34680,12,00 00 C4 42 71 3D 7E 42 73 E8 A7 42
1788593106.973620,34680,12,33 B3 14 43 67 66 62 42 2D F2 B7 42
1788593106.983984,34680,12,9A 99 73 42 7B 14 CE 41 C6 CB 0B 42
1788593106.994458,34680,12,66 66 4E 42 8F C2 A5 41 1C 5A 5F 42
1788593107.004777,34680,12,00 00 DB 42 7B 14 80 42 4A 8C 10 42
1788593107.015189,34680,12,66 66 BF 42 1E 85 23 42 7F 2A A2 42
1788593107.025697,34680,12,66 66 A4 42 70 3D 94 42 60 E5 64 42
1788593107.036076,34680,12,9A 99 49 42 F6 28 9C 42 5E FA A0 42
1788593107.046560,34680,12,00 80 01 43 90 C2 23 42 AA 31 B3 42
1788593107.057365,34680,12,67 66 FC 42 E2 7A 4E 42 6C E7 E4 41
1788593107.067853,34680,12,66 66 7E 42 3E 0A B7 41 3A B4 80 42
1788593107.078240,34680,12,CC CC A6 42 0A D7 85 42 27 B1 3D 42
1788593107.088637,34680,12,33 33 13 43 3E 0A 9C 42 79 E9 E2 42
1788593107.098996,34680,12,00 00 A3 42 1F 85 96 42 A4 70 D7 41
1788593107.109540,34680,12,00 00 06 43 66 66 38 42 3B 5F B5 42
1788593107.134073,34680,12,9A 99 4F 42 3D 0A F3 41 D5 38 C4 42
1788593107.149204,34680,12,66 66 D0 42 EC 51 95 42 2B 87 CD 42
1788593107.159744,34680,12,00 00 8F 42 48 E1 8A 42 E1 FA 8C 42
1788593107.170406,34680,12,9A 99 8A 42 7A 14 76 42 06 81 94 42
1788593107.183875,34680,12,00 80 11 43 14 AE 95 42 DF 4F BB 42
1788593107.194422,34680,12,66 66 95 42 0A D7 03 42 0E ED B9 42
1788593107.204920,34680,12,66 66 D3 42 85 EB 13 42 3A B4 E3 42
1788593107.215827,34680,12,9A 99 96 42 00 00 7E 42 0C 82 77 42
1788593107.226266,34680,12,33 33 AC 42 B8 1E FD 41 12 83 BC 41
1788593107.239179,34680,12,CD CC 9F 42 CD CC 22 42 A3 B0 A9 42
1788593107.249795,34680,12,00 00 DC 42 00 00 0C 42 5A E4 E4 42
1788593107.260145,34680,12,CD CC D5 42 0A D7 8E 42 7F EA 62 42
